Feature ID	Taxon
MT152639.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus bromii
MT152631.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus bromii
NR_025930.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus bromii
PV875381.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus flavefaciens
MT356193.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus flavefaciens
NR_025931.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus flavefaciens
MH712066.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Eubacteriales;D_4__Oscillospiraceae;D_5__Ruminococcus;D_6__Ruminococcus flavefaciens
AF127524.1	D_0__Bacteria;D_1__Actinomycetota;D_2__Actinomycetes;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Saccharomonospora;D_6__Saccharomonospora guangxiensis
PX401720.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PX376624.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PX376617.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PX247942.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV960695.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PQ495900.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV927304.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV882389.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV849817.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV849816.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
OQ048686.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
JQ228525.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
JQ694486.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
JQ694485.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PP275728.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
MT509425.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
MK341703.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
MF772485.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
KM977902.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
KM977901.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
DQ344536.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PX275454.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PQ628081.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PP422229.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PP275729.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
OR078809.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
OR078808.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
OR078807.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
OR078806.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PX444497.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PX444496.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV800374.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV554912.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV488915.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV488914.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV488913.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV488912.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV488910.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PV488909.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Salmonella;D_6__Salmonella enterica
PQ686296.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370680.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370678.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370669.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370668.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370667.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370656.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370650.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV370636.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PV257867.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia fonticola
PX096185.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PV566931.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PV565629.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PP092967.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
OR826278.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PQ520799.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PQ448301.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PQ302163.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PP911456.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PP907931.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia liquefaciens
PX452918.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX447817.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX447810.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX446796.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
OR497520.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX396673.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX393517.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX376290.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PX376289.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia marcescens
PV927234.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PV366632.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PV366629.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PV363053.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PV265505.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PP086583.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PQ220241.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PP905181.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PP577909.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PP330213.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia quinivorans
PV809996.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PV467089.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PQ643449.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PQ289010.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PQ274897.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PP590310.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PP355544.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PP177351.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
OR478421.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia rubidaea
PV256162.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
PV256147.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OR418430.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OR574170.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OR220750.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OQ195724.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OQ195721.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OQ195719.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OQ195718.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
OQ195714.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Yersiniaceae;D_5__Serratia;D_6__Serratia odorifera
PX457374.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036862.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036860.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036846.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036838.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036836.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036830.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036828.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036821.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
OK036813.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella putrefaciens
PX285775.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PV954526.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PV954062.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PV954061.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PV276740.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PQ687498.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PQ288811.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PQ288810.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PQ288809.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PP784191.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella dysenteriae
PX420878.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX419289.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX317139.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX285790.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX124570.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX120542.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX116936.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX116839.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PX096448.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PV973052.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella flexneri
PV413385.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PV276407.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ590547.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ460281.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ395911.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ395910.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ225813.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ225812.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PQ120880.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
PP861161.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Shigella;D_6__Shigella sonnei
OQ457146.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae;D_5__Simplicispira;D_6__Simplicispira psychrophila
OP542416.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae;D_5__Simplicispira;D_6__Simplicispira psychrophila
NR_113622.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae;D_5__Simplicispira;D_6__Simplicispira psychrophila
